iceberg_id,time,latitude,longitude,iceb_x_velocity,iceb_y_velocity,derived_speed_ms,derived_direction_deg_compass,sail,draft,length,width
IB_DEMO_002,2026-01-01 07:00:00,-65.01676,10.316982,0.55279016,-0.13058901,0.5680057,103.29165,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 07:30:00,-65.02465,10.362087,0.54920673,-0.13191095,0.56482613,103.50573,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 08:00:00,-65.02488,10.398491,0.545668,-0.1334054,0.56173885,103.738235,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 08:30:00,-65.01693,10.44193,0.5422743,-0.13534494,0.55890936,104.014,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 09:00:00,-65.021385,10.474859,0.53923845,-0.1382499,0.55667865,104.37976,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 09:30:00,-65.02829,10.514194,0.53640544,-0.1405847,0.5545222,104.68614,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 10:00:00,-65.02729,10.5448,0.53376913,-0.14303145,0.5526006,105.00085,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 10:30:00,-65.03338,10.551075,0.5308163,-0.14590368,0.55050325,105.36914,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 11:00:00,-65.039925,10.594857,0.5294204,-0.14867572,0.54990035,105.686195,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 11:30:00,-65.03925,10.615394,0.52675706,-0.15107454,0.5479932,106.00295,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 12:00:00,-65.04084,10.62155,0.52543074,-0.15379207,0.5474755,106.3146,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 12:30:00,-65.050446,10.653634,0.5246282,-0.1565309,0.54748213,106.61328,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 13:00:00,-65.05353,10.69549,0.5236692,-0.15811348,0.5470185,106.80084,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 13:30:00,-65.058784,10.701695,0.5223158,-0.15993707,0.5462542,107.02499,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 14:00:00,-65.06677,10.722803,0.5227419,-0.16127425,0.54705435,107.14583,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 14:30:00,-65.06478,10.7468405,0.5227303,-0.16233088,0.5473557,107.25188,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 15:00:00,-65.06986,10.775538,0.52302307,-0.1630441,0.54784715,107.31403,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 15:30:00,-65.06913,10.778028,0.52329564,-0.16335152,0.54819894,107.33623,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 16:00:00,-65.07873,10.798768,0.52473366,-0.16337371,0.54957837,107.29376,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 16:30:00,-65.077194,10.803991,0.5257915,-0.16269615,0.55038786,107.19368,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 17:00:00,-65.07389,10.841225,0.52751344,-0.1618963,0.5517978,107.06149,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 17:30:00,-65.07498,10.840812,0.528155,-0.16088708,0.5521163,106.94183,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 18:00:00,-65.082634,10.865156,0.5304322,-0.15928575,0.55383235,106.71471,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 18:30:00,-65.09031,10.890361,0.5320701,-0.15711948,0.5547839,106.45179,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 19:00:00,-65.091965,10.916949,0.53393126,-0.15442915,0.5558156,106.13148,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 19:30:00,-65.097336,10.934422,0.5356179,-0.15203309,0.55677694,105.84639,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 20:00:00,-65.09745,10.964989,0.53776646,-0.14925991,0.5580961,105.512276,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 20:30:00,-65.10148,10.980574,0.53935957,-0.14663498,0.558937,105.20932,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 21:00:00,-65.101,11.015102,0.54162014,-0.14387438,0.5604036,104.87633,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 21:30:00,-65.10718,11.031819,0.5428844,-0.141175,0.56094015,104.57669,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 22:00:00,-65.11262,11.060486,0.5447536,-0.1384969,0.56208354,104.264534,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 22:30:00,-65.116486,11.083821,0.54602313,-0.13575248,0.56264555,103.96182,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 23:00:00,-65.12215,11.069369,0.5472478,-0.13347897,0.5632911,103.707344,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-01 23:30:00,-65.12486,11.088985,0.55041355,-0.13143449,0.56588876,103.43028,11.6241455,82.375854,450.0,280.0
IB_DEMO_002,2026-01-02 00:00:00,-65.132576,11.129764,0.5514429,-0.12977397,0.5665074,103.24275,11.6241455,82.375854,450.0,280.0
IB_DEMO_003,2026-01-01 00:00:00,-65.0,16.0,0.0,0.0,0.0,90.0,26.0,64.5,400.0,250.0
IB_DEMO_003,2026-01-01 00:30:00,-65.0078,16.03543,0.6021761,-0.15730482,0.6223832,104.64006,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 01:00:00,-65.00244,16.057035,0.60041505,-0.15335733,0.6196908,104.32808,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 01:30:00,-65.005974,16.085546,0.5991296,-0.15022041,0.61767507,104.07566,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 02:00:00,-65.01233,16.075834,0.59666115,-0.14684299,0.6144651,103.826164,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 02:30:00,-65.00674,16.099092,0.59400094,-0.14350767,0.6110905,103.582115,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 03:00:00,-65.00818,16.110361,0.59116894,-0.14135519,0.60783386,103.44758,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 03:30:00,-65.01806,16.12788,0.588078,-0.13888334,0.6042552,103.28778,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 04:00:00,-65.01608,16.143705,0.5843087,-0.13676274,0.6001006,103.17345,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 04:30:00,-65.02462,16.154486,0.5809222,-0.13530137,0.5964705,103.1109,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 05:00:00,-65.02873,16.17737,0.57701635,-0.13425642,0.59242946,103.09816,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 05:30:00,-65.03305,16.188917,0.5733171,-0.13339682,0.58863163,103.09827,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 06:00:00,-65.03451,16.199121,0.56952864,-0.13363376,0.58499646,103.204956,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 06:30:00,-65.03979,16.225866,0.56583506,-0.13402589,0.5814914,103.325714,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 07:00:00,-65.05023,16.232508,0.562334,-0.13504286,0.5783218,103.5037,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 07:30:00,-65.04675,16.268885,0.55865854,-0.13588205,0.57494634,103.67055,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 08:00:00,-65.04517,16.292784,0.55579984,-0.13813719,0.5727088,103.95736,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 08:30:00,-65.054695,16.315533,0.55285394,-0.14035302,0.5703915,104.24474,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 09:00:00,-65.06101,16.321617,0.5501908,-0.14257018,0.5683627,104.52744,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 09:30:00,-65.05308,16.366356,0.54753095,-0.14503051,0.5664133,104.83585,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 10:00:00,-65.05051,16.3993,0.5459242,-0.14839476,0.5657333,105.20689,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 10:30:00,-65.05376,16.423904,0.5441654,-0.15153117,0.5648696,105.56068,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 11:00:00,-65.053345,16.453234,0.54294807,-0.15443936,0.5644857,105.87818,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 11:30:00,-65.05701,16.465845,0.5418133,-0.15752286,0.56424737,106.21088,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 12:00:00,-65.056175,16.467535,0.5411935,-0.1601997,0.56440616,106.48938,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 12:30:00,-65.061295,16.476568,0.5405718,-0.16316903,0.56466097,106.79619,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 13:00:00,-65.06753,16.48775,0.5405782,-0.16527548,0.56527936,107.0004,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 13:30:00,-65.059845,16.493803,0.5405918,-0.16731349,0.56589156,107.19733,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 14:00:00,-65.07089,16.498877,0.541306,-0.16939496,0.5671921,107.37686,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 14:30:00,-65.07714,16.531355,0.5418382,-0.17047366,0.56802285,107.46467,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 15:00:00,-65.0798,16.54186,0.5423276,-0.17070754,0.5685598,107.47235,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 15:30:00,-65.09119,16.55444,0.5432949,-0.17132215,0.56966716,107.502106,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 16:00:00,-65.09251,16.565855,0.5446111,-0.17055641,0.5706932,107.38904,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 16:30:00,-65.09082,16.593441,0.5460322,-0.1703429,0.5719859,107.32609,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 17:00:00,-65.09003,16.609695,0.54755104,-0.16933995,0.5731389,107.18516,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 17:30:00,-65.09327,16.630417,0.5493104,-0.16838393,0.574539,107.04224,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 18:00:00,-65.09816,16.661566,0.5512937,-0.16644093,0.57587093,106.799576,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 18:30:00,-65.10268,16.711594,0.5530859,-0.16432182,0.5769798,106.546684,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 19:00:00,-65.10403,16.713171,0.55476,-0.16157179,0.5778097,106.23801,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 19:30:00,-65.10436,16.716343,0.5574533,-0.15939002,0.5797925,105.95657,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 20:00:00,-65.10325,16.756884,0.5601727,-0.15695006,0.58174455,105.65189,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 20:30:00,-65.11476,16.77672,0.56213063,-0.15426867,0.58291477,105.34618,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 21:00:00,-65.12029,16.78797,0.5646638,-0.15103178,0.58451337,104.97449,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 21:30:00,-65.13013,16.818556,0.567366,-0.14817923,0.5863969,104.63701,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 22:00:00,-65.13275,16.8252,0.5695486,-0.1451399,0.587751,104.29658,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 22:30:00,-65.13453,16.853838,0.5721612,-0.14267786,0.58968246,104.002075,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 23:00:00,-65.1389,16.90086,0.5740573,-0.14048216,0.5909966,103.75105,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-01 23:30:00,-65.13563,16.89698,0.5756472,-0.13799134,0.5919555,103.4803,11.191338,79.30866,400.0,250.0
IB_DEMO_003,2026-01-02 00:00:00,-65.131325,16.922798,0.5777155,-0.13686177,0.59370565,103.32776,11.191338,79.30866,400.0,250.0
