time,latitude,longitude,depth,uo,vo,thetao,so,zos,siconc,sithick,usi,vsi
2026-01-01 00:00:00,-66.5,15.0,20.0,0.2541,-0.1476,-1.1672,34.16,0.0706,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,15.0,40.0,0.2381,-0.1376,-1.0872,34.22,0.0706,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,15.0,60.0,0.2221,-0.1276,-1.0072,34.28,0.0706,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,15.0,80.0,0.2061,-0.1176,-0.9272,34.34,0.0706,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,15.0,100.0,0.1901,-0.1076,-0.8472,34.4,0.0706,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,15.0,150.0,0.1501,-0.0826,-0.6472,34.55,0.0706,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,15.5,0.5,0.2697,-0.1595,-1.2315,34.1015,0.0733,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,15.5,5.0,0.2661,-0.1573,-1.2135,34.115,0.0733,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,15.5,10.0,0.2621,-0.1548,-1.1935,34.13,0.0733,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,15.5,20.0,0.2541,-0.1498,-1.1535,34.16,0.0733,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,15.5,40.0,0.2381,-0.1398,-1.0735,34.22,0.0733,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,15.5,60.0,0.2221,-0.1298,-0.9935,34.28,0.0733,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,15.5,80.0,0.2061,-0.1198,-0.9135,34.34,0.0733,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,15.5,100.0,0.1901,-0.1098,-0.8335,34.4,0.0733,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,15.5,150.0,0.1501,-0.0848,-0.6335,34.55,0.0733,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,16.0,0.5,0.2697,-0.1593,-1.2096,34.1015,0.0777,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,16.0,5.0,0.2661,-0.1571,-1.1916,34.115,0.0777,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,16.0,10.0,0.2621,-0.1546,-1.1716,34.13,0.0777,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,16.0,20.0,0.2541,-0.1496,-1.1316,34.16,0.0777,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,16.0,40.0,0.2381,-0.1396,-1.0516,34.22,0.0777,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,16.0,60.0,0.2221,-0.1296,-0.9716,34.28,0.0777,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,16.0,80.0,0.2061,-0.1196,-0.8916,34.34,0.0777,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,16.0,100.0,0.1901,-0.1096,-0.8116,34.4,0.0777,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,16.0,150.0,0.1501,-0.0846,-0.6116,34.55,0.0777,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,16.5,0.5,0.2697,-0.1568,-1.1849,34.1015,0.0826,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,16.5,5.0,0.2661,-0.1545,-1.1669,34.115,0.0826,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,16.5,10.0,0.2621,-0.152,-1.1469,34.13,0.0826,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,16.5,20.0,0.2541,-0.147,-1.1069,34.16,0.0826,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,16.5,40.0,0.2381,-0.137,-1.0269,34.22,0.0826,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,16.5,60.0,0.2221,-0.127,-0.9469,34.28,0.0826,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,16.5,80.0,0.2061,-0.117,-0.8669,34.34,0.0826,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,16.5,100.0,0.1901,-0.107,-0.7869,34.4,0.0826,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,16.5,150.0,0.1501,-0.082,-0.5869,34.55,0.0826,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,17.0,0.5,0.2697,-0.1525,-1.1634,34.1015,0.0869,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,17.0,5.0,0.2661,-0.1503,-1.1454,34.115,0.0869,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,17.0,10.0,0.2621,-0.1478,-1.1254,34.13,0.0869,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,17.0,20.0,0.2541,-0.1428,-1.0854,34.16,0.0869,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,17.0,40.0,0.2381,-0.1328,-1.0054,34.22,0.0869,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,17.0,60.0,0.2221,-0.1228,-0.9254,34.28,0.0869,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,17.0,80.0,0.2061,-0.1128,-0.8454,34.34,0.0869,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,17.0,100.0,0.1901,-0.1028,-0.7654,34.4,0.0869,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,17.0,150.0,0.1501,-0.0778,-0.5654,34.55,0.0869,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,17.5,0.5,0.2697,-0.1476,-1.1503,34.1015,0.0895,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,17.5,5.0,0.2661,-0.1453,-1.1323,34.115,0.0895,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,17.5,10.0,0.2621,-0.1428,-1.1123,34.13,0.0895,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,17.5,20.0,0.2541,-0.1378,-1.0723,34.16,0.0895,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,17.5,40.0,0.2381,-0.1278,-0.9923,34.22,0.0895,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,17.5,60.0,0.2221,-0.1178,-0.9123,34.28,0.0895,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,17.5,80.0,0.2061,-0.1078,-0.8323,34.34,0.0895,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,17.5,100.0,0.1901,-0.0978,-0.7523,34.4,0.0895,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,17.5,150.0,0.1501,-0.0728,-0.5523,34.55,0.0895,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,18.0,0.5,0.2697,-0.1431,-1.1489,34.1015,0.0898,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,18.0,5.0,0.2661,-0.1409,-1.1309,34.115,0.0898,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,18.0,10.0,0.2621,-0.1384,-1.1109,34.13,0.0898,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,18.0,20.0,0.2541,-0.1334,-1.0709,34.16,0.0898,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,18.0,40.0,0.2381,-0.1234,-0.9909,34.22,0.0898,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,18.0,60.0,0.2221,-0.1134,-0.9109,34.28,0.0898,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,18.0,80.0,0.2061,-0.1034,-0.8309,34.34,0.0898,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,18.0,100.0,0.1901,-0.0934,-0.7509,34.4,0.0898,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.5,18.0,150.0,0.1501,-0.0684,-0.5509,34.55,0.0898,0.3,0.8751,0.18,-0.1
2026-01-01 00:00:00,-66.0,14.0,0.5,0.2601,-0.1484,-1.2473,34.1015,0.0701,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,14.0,5.0,0.2565,-0.1461,-1.2293,34.115,0.0701,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,14.0,10.0,0.2525,-0.1436,-1.2093,34.13,0.0701,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,14.0,20.0,0.2445,-0.1386,-1.1693,34.16,0.0701,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,14.0,40.0,0.2285,-0.1286,-1.0893,34.22,0.0701,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,14.0,60.0,0.2125,-0.1186,-1.0093,34.28,0.0701,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,14.0,80.0,0.1965,-0.1086,-0.9293,34.34,0.0701,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,14.0,100.0,0.1805,-0.0986,-0.8493,34.4,0.0701,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,14.0,150.0,0.1405,-0.0736,-0.6493,34.55,0.0701,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,14.5,0.5,0.2601,-0.1533,-1.2452,34.1015,0.0706,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,14.5,5.0,0.2565,-0.151,-1.2272,34.115,0.0706,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,14.5,10.0,0.2525,-0.1485,-1.2072,34.13,0.0706,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,14.5,20.0,0.2445,-0.1435,-1.1672,34.16,0.0706,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,14.5,40.0,0.2285,-0.1335,-1.0872,34.22,0.0706,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,14.5,60.0,0.2125,-0.1235,-1.0072,34.28,0.0706,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,14.5,80.0,0.1965,-0.1135,-0.9272,34.34,0.0706,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,14.5,100.0,0.1805,-0.1035,-0.8472,34.4,0.0706,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,14.5,150.0,0.1405,-0.0785,-0.6472,34.55,0.0706,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,15.0,0.5,0.2601,-0.1573,-1.2315,34.1015,0.0733,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,15.0,5.0,0.2565,-0.1551,-1.2135,34.115,0.0733,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,15.0,10.0,0.2525,-0.1526,-1.1935,34.13,0.0733,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,15.0,20.0,0.2445,-0.1476,-1.1535,34.16,0.0733,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,15.0,40.0,0.2285,-0.1376,-1.0735,34.22,0.0733,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,15.0,60.0,0.2125,-0.1276,-0.9935,34.28,0.0733,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,15.0,80.0,0.1965,-0.1176,-0.9135,34.34,0.0733,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,15.0,100.0,0.1805,-0.1076,-0.8335,34.4,0.0733,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,15.0,150.0,0.1405,-0.0826,-0.6335,34.55,0.0733,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,15.5,0.5,0.2601,-0.1595,-1.2096,34.1015,0.0777,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,15.5,5.0,0.2565,-0.1573,-1.1916,34.115,0.0777,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,15.5,10.0,0.2525,-0.1548,-1.1716,34.13,0.0777,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,15.5,20.0,0.2445,-0.1498,-1.1316,34.16,0.0777,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,15.5,40.0,0.2285,-0.1398,-1.0516,34.22,0.0777,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,15.5,60.0,0.2125,-0.1298,-0.9716,34.28,0.0777,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,15.5,80.0,0.1965,-0.1198,-0.8916,34.34,0.0777,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,15.5,100.0,0.1805,-0.1098,-0.8116,34.4,0.0777,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,15.5,150.0,0.1405,-0.0848,-0.6116,34.55,0.0777,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,16.0,0.5,0.2601,-0.1593,-1.1849,34.1015,0.0826,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,16.0,5.0,0.2565,-0.1571,-1.1669,34.115,0.0826,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,16.0,10.0,0.2525,-0.1546,-1.1469,34.13,0.0826,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,16.0,20.0,0.2445,-0.1496,-1.1069,34.16,0.0826,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,16.0,40.0,0.2285,-0.1396,-1.0269,34.22,0.0826,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,16.0,60.0,0.2125,-0.1296,-0.9469,34.28,0.0826,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,16.0,80.0,0.1965,-0.1196,-0.8669,34.34,0.0826,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,16.0,100.0,0.1805,-0.1096,-0.7869,34.4,0.0826,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,16.0,150.0,0.1405,-0.0846,-0.5869,34.55,0.0826,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,16.5,0.5,0.2601,-0.1568,-1.1634,34.1015,0.0869,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,16.5,5.0,0.2565,-0.1545,-1.1454,34.115,0.0869,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,16.5,10.0,0.2525,-0.152,-1.1254,34.13,0.0869,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,16.5,20.0,0.2445,-0.147,-1.0854,34.16,0.0869,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,16.5,40.0,0.2285,-0.137,-1.0054,34.22,0.0869,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,16.5,60.0,0.2125,-0.127,-0.9254,34.28,0.0869,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,16.5,80.0,0.1965,-0.117,-0.8454,34.34,0.0869,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,16.5,100.0,0.1805,-0.107,-0.7654,34.4,0.0869,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,16.5,150.0,0.1405,-0.082,-0.5654,34.55,0.0869,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,17.0,0.5,0.2601,-0.1525,-1.1503,34.1015,0.0895,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,17.0,5.0,0.2565,-0.1503,-1.1323,34.115,0.0895,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,17.0,10.0,0.2525,-0.1478,-1.1123,34.13,0.0895,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,17.0,20.0,0.2445,-0.1428,-1.0723,34.16,0.0895,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,17.0,40.0,0.2285,-0.1328,-0.9923,34.22,0.0895,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,17.0,60.0,0.2125,-0.1228,-0.9123,34.28,0.0895,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,17.0,80.0,0.1965,-0.1128,-0.8323,34.34,0.0895,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,17.0,100.0,0.1805,-0.1028,-0.7523,34.4,0.0895,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,17.0,150.0,0.1405,-0.0778,-0.5523,34.55,0.0895,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,17.5,0.5,0.2601,-0.1476,-1.1489,34.1015,0.0898,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,17.5,5.0,0.2565,-0.1453,-1.1309,34.115,0.0898,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,17.5,10.0,0.2525,-0.1428,-1.1109,34.13,0.0898,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,17.5,20.0,0.2445,-0.1378,-1.0709,34.16,0.0898,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,17.5,40.0,0.2285,-0.1278,-0.9909,34.22,0.0898,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,17.5,60.0,0.2125,-0.1178,-0.9109,34.28,0.0898,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,17.5,80.0,0.1965,-0.1078,-0.8309,34.34,0.0898,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,17.5,100.0,0.1805,-0.0978,-0.7509,34.4,0.0898,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,17.5,150.0,0.1405,-0.0728,-0.5509,34.55,0.0898,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,18.0,0.5,0.2601,-0.1431,-1.1596,34.1015,0.0877,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,18.0,5.0,0.2565,-0.1409,-1.1416,34.115,0.0877,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,18.0,10.0,0.2525,-0.1384,-1.1216,34.13,0.0877,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,18.0,20.0,0.2445,-0.1334,-1.0816,34.16,0.0877,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,18.0,40.0,0.2285,-0.1234,-1.0016,34.22,0.0877,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,18.0,60.0,0.2125,-0.1134,-0.9216,34.28,0.0877,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,18.0,80.0,0.1965,-0.1034,-0.8416,34.34,0.0877,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,18.0,100.0,0.1805,-0.0934,-0.7616,34.4,0.0877,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-66.0,18.0,150.0,0.1405,-0.0684,-0.5616,34.55,0.0877,0.3,0.8513,0.18,-0.1
2026-01-01 00:00:00,-65.5,14.0,0.5,0.2505,-0.1484,-1.2452,34.1015,0.0706,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,14.0,5.0,0.2469,-0.1461,-1.2272,34.115,0.0706,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,14.0,10.0,0.2429,-0.1436,-1.2072,34.13,0.0706,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,14.0,20.0,0.2349,-0.1386,-1.1672,34.16,0.0706,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,14.0,40.0,0.2189,-0.1286,-1.0872,34.22,0.0706,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,14.0,60.0,0.2029,-0.1186,-1.0072,34.28,0.0706,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,14.0,80.0,0.1869,-0.1086,-0.9272,34.34,0.0706,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,14.0,100.0,0.1709,-0.0986,-0.8472,34.4,0.0706,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,14.0,150.0,0.1309,-0.0736,-0.6472,34.55,0.0706,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,14.5,0.5,0.2505,-0.1533,-1.2315,34.1015,0.0733,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,14.5,5.0,0.2469,-0.151,-1.2135,34.115,0.0733,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,14.5,10.0,0.2429,-0.1485,-1.1935,34.13,0.0733,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,14.5,20.0,0.2349,-0.1435,-1.1535,34.16,0.0733,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,14.5,40.0,0.2189,-0.1335,-1.0735,34.22,0.0733,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,14.5,60.0,0.2029,-0.1235,-0.9935,34.28,0.0733,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,14.5,80.0,0.1869,-0.1135,-0.9135,34.34,0.0733,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,14.5,100.0,0.1709,-0.1035,-0.8335,34.4,0.0733,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,14.5,150.0,0.1309,-0.0785,-0.6335,34.55,0.0733,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,15.0,0.5,0.2505,-0.1573,-1.2096,34.1015,0.0777,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,15.0,5.0,0.2469,-0.1551,-1.1916,34.115,0.0777,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,15.0,10.0,0.2429,-0.1526,-1.1716,34.13,0.0777,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,15.0,20.0,0.2349,-0.1476,-1.1316,34.16,0.0777,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,15.0,40.0,0.2189,-0.1376,-1.0516,34.22,0.0777,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,15.0,60.0,0.2029,-0.1276,-0.9716,34.28,0.0777,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,15.0,80.0,0.1869,-0.1176,-0.8916,34.34,0.0777,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,15.0,100.0,0.1709,-0.1076,-0.8116,34.4,0.0777,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,15.0,150.0,0.1309,-0.0826,-0.6116,34.55,0.0777,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,15.5,0.5,0.2505,-0.1595,-1.1849,34.1015,0.0826,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,15.5,5.0,0.2469,-0.1573,-1.1669,34.115,0.0826,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,15.5,10.0,0.2429,-0.1548,-1.1469,34.13,0.0826,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,15.5,20.0,0.2349,-0.1498,-1.1069,34.16,0.0826,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,15.5,40.0,0.2189,-0.1398,-1.0269,34.22,0.0826,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,15.5,60.0,0.2029,-0.1298,-0.9469,34.28,0.0826,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,15.5,80.0,0.1869,-0.1198,-0.8669,34.34,0.0826,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,15.5,100.0,0.1709,-0.1098,-0.7869,34.4,0.0826,0.3,0.8272,0.18,-0.1
2026-01-01 00:00:00,-65.5,15.5,150.0,0.1309,-0.0848,-0.5869,34.55,0.0826,0.3,0.8272,0.18,-0.1
